,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,348,369,307,318,334,354,365,443,3182,5101,7934,7988,10575
Borrowings,25,27,30,31,33,32,33,1,2,0,0,0,0
Other Liabilities,20,21,43,43,44,44,42,32,208,663,1477,1448,2193
Total Liabilities,398,422,385,397,416,436,445,481,3397,5769,9417,9442,12773
Fixed Assets,0,0,0,0,0,0,0,0,0,0,0,0,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,217,217,151,167,197,232,235,254,3141,5492,9079,9081,12386
Other Assets,182,205,234,230,220,203,210,227,256,277,338,361,387
Total Assets,398,422,385,397,416,436,445,481,3397,5769,9417,9442,12773
