,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-05-01,2023-09-01
Promoters,71.02,71.02,70.58,70.54,71.46,71.46
Public,28.98,28.98,29.42,29.46,28.54,28.54
No. of Shareholders,496.0,460.0,291.0,270.0,258.0,233.0
