,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39
Reserves,-4.71,-4.12,-4.47,-4.38,-4.82,-5.71,-5.8,-5.61,-6.79,-7.78,-8.95,-8.69,-8.16
Borrowings,4.74,4.73,4.35,3.99,6.68,6.0,6.11,6.0,6.51,6.87,5.06,4.01,5.04
Other Liabilities,4.45,4.73,4.6,3.52,3.47,3.14,2.4,1.48,1.41,1.72,4.01,4.03,2.34
Total Liabilities,10.87,11.73,10.87,9.52,11.72,9.82,9.1,8.26,7.52,7.2,6.51,5.74,5.61
Fixed Assets,4.52,4.46,6.01,5.71,4.89,4.55,4.17,3.81,3.48,4.2,3.99,3.8,2.75
CWIP,1.55,2.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,1.14,1.14,0.0,0.0,0.0,0.0
Other Assets,4.8,5.19,4.84,3.81,6.83,3.5700000000000003,4.93,3.31,2.9,3.0,2.52,1.94,2.86
Total Assets,10.87,11.73,10.87,9.52,11.72,9.82,9.1,8.26,7.52,7.2,6.51,5.74,5.61
