,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,51,65,78,92,99,109,118,127,120,130,132,136,138
Borrowings,8,114,211,6,7,9,3,6,7,1,4,23,12
Other Liabilities,274,327,56,118,140,96,341,126,32,134,54,98,3
Total Liabilities,340,512,351,222,252,219,469,265,165,271,195,263,160
Fixed Assets,27,26,24,17,15,9,9,9,11,12,12,11,12
CWIP,0,0,0,0,0,0,0,1,2,2,2,2,0
Investments,21,24,13,31,77,69,107,131,122,114,117,124,128
Other Assets,291,462,314,174,160,141,353,124,31,142,65,126,19
Total Assets,340,512,351,222,252,219,469,265,165,271,195,263,160
