,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.46,74.95,74.95,74.95,74.95,74.95,74.95,74.95
Public,26.54,25.05,25.05,25.05,25.05,25.05,25.06,25.04
No. of Shareholders,1780.0,2105.0,1998.0,2022.0,2308.0,3711.0,3425.0,3545.0
