,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.02,0.06,0.01,0.26,3.4,26.97,14.32,2.42,2.08,7.4,11.01,8.26,10.31
Expenses,3.61,0.6,-1.67,1.11,3.67,19.21,14.58,3.16,2.6,7.07,8.6,6.16,7.31
Operating Profit,-2.59,-0.54,1.68,-0.85,-0.27,7.76,-0.26,-0.74,-0.52,0.33,2.41,2.1,3.0
OPM %,-253.92,-900.0,16800.0,-326.92,-7.94,28.77,-1.82,-30.58,-25.0,4.46,21.89,25.42,29.1
Other Income,0.76,0.03,2.35,0.01,0.05,0.3,0.94,0.24,1.26,-0.28,0.72,0.22,6.78
Interest,0.01,0.01,0.02,0.66,0.18,0.27,0.63,0.12,0.21,0.3,0.16,0.54,0.48
Depreciation,1.7,1.71,1.7,0.65,0.65,0.65,0.96,0.62,0.54,0.67,0.54,0.55,0.38
Profit before tax,-3.54,-2.23,2.31,-2.15,-1.05,7.14,-0.91,-1.24,-0.01,-0.92,2.43,1.23,8.92
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,-7.69,0.0,0.0,0.0,0.0,-0.81,1.35
Net Profit,-3.54,-2.23,2.31,-2.15,-1.05,7.14,-0.98,-1.24,-0.01,-0.92,2.43,1.24,8.8
EPS in Rs,-0.16,-0.1,0.1,-0.39,-0.19,1.3,-0.05,-0.06,-0.0,-0.04,0.11,0.06,0.39
