,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.12,0.03,-4.28,-0.79
Cash from Investing Activity,0.0,0.0,-0.47,0.02
Cash from Financing Activity,0.0,0.0,4.76,2.81
Net Cash Flow,0.12,0.03,0.01,2.04
