,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.24,55.94,55.97,51.78,51.99,51.99,52.26,52.28
FIIs,27.98,28.53,24.61,23.37,18.08,16.16,13.76,11.22
DIIs,7.57,10.65,13.67,15.49,12.47,13.39,13.62,14.95
Public,4.21,4.88,5.75,9.35,17.47,18.47,20.35,21.54
No. of Shareholders,51921.0,52949.0,53989.0,60990.0,66966.0,87092.0,92441.0,102773.0
