,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,522.0,684.0,553.0,512.0,780.0,622.0,710.0,565.0,670.0,868.0,1210.0,908.0,741.0
Expenses,368.0,506.0,404.0,311.0,601.0,472.0,633.0,492.0,575.0,779.0,1094.0,843.0,666.0
Operating Profit,154.0,179.0,150.0,201.0,179.0,150.0,78.0,73.0,95.0,89.0,116.0,65.0,75.0
OPM %,29.0,26.0,27.0,39.0,23.0,24.0,11.0,13.0,14.0,10.0,10.0,7.0,10.0
Other Income,24.0,12.0,36.0,13.0,0.0,28.0,33.0,12.0,21.0,30.0,30.0,31.0,32.0
Interest,135.0,138.0,150.0,184.0,79.0,79.0,68.0,61.0,63.0,66.0,61.0,61.0,64.0
Depreciation,20.0,21.0,20.0,18.0,17.0,18.0,18.0,15.0,18.0,18.0,18.0,18.0,19.0
Profit before tax,23.0,32.0,15.0,13.0,84.0,81.0,25.0,8.0,34.0,35.0,67.0,17.0,25.0
Tax %,29.0,33.0,-23.0,14.0,25.0,25.0,43.0,46.0,44.0,9.0,27.0,30.0,39.0
Net Profit,16.0,22.0,18.0,11.0,63.0,61.0,14.0,5.0,19.0,32.0,49.0,12.0,15.0
EPS in Rs,1.71,2.28,1.89,1.14,6.65,6.43,1.5,0.48,2.02,3.35,5.12,1.27,1.58
