,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.09,5.64,5.1,3.88,6.23,8.4,7.68,12.1,7.45,9.13,9.16,7.67,8.73
Expenses,2.64,6.29,6.83,4.01,11.66,7.79,12.59,10.51,5.78,7.01,10.69,6.0,7.25
Operating Profit,0.45,-0.65,-1.73,-0.13,-5.43,0.61,-4.91,1.59,1.67,2.12,-1.53,1.67,1.48
OPM %,14.56,-11.52,-33.92,-3.35,-87.16,7.26,-63.93,13.14,22.42,23.22,-16.7,21.77,16.95
Other Income,-3.67,0.44,0.87,0.26,-9.29,0.52,0.29,0.34,0.27,0.15,3.57,0.24,0.39
Interest,0.39,0.26,0.24,0.23,0.41,0.32,0.7,0.44,0.44,0.46,0.23,0.44,0.35
Depreciation,0.76,0.76,-0.29,0.35,0.62,1.19,1.47,1.34,1.34,1.27,1.23,1.3,1.34
Profit before tax,-4.37,-1.23,-0.81,-0.45,-15.75,-0.38,-6.79,0.15,0.16,0.54,0.58,0.17,0.18
Tax %,0.0,0.0,14.81,0.0,0.0,0.0,44.33,0.0,0.0,0.0,13.79,0.0,0.0
Net Profit,-4.37,-1.23,-0.69,-0.45,-15.76,-0.38,-3.78,0.15,0.16,0.54,0.51,0.17,0.18
EPS in Rs,-1.49,-0.42,-0.24,-0.15,-5.38,-0.13,-1.29,0.05,0.05,0.18,0.17,0.06,0.06
