,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,6.0
Reserves,80,84,88,93,95,97,107,106,100,95,103,105,108.0
Preference Capital,0,0,0,0,0,0,2,2,2,2,2,2,
Borrowings,150,200,221,188,193,187,169,170,175,205,188,178,192.0
Other Liabilities,40,53,63,54,68,86,68,76,79,46,49,40,43.0
Total Liabilities,276,342,378,341,362,376,351,358,360,352,346,329,349.0
Fixed Assets,83,136,133,129,130,134,134,130,126,118,114,107,102.0
CWIP,13,0,2,2,4,0,0,0,0,0,0,0,0.0
Investments,14,14,14,14,18,19,20,14,8,8,11,9,9.0
Other Assets,166,192,230,195,211,223,197,215,226,226,221,213,239.0
Total Assets,276,342,378,341,362,376,351,358,360,352,346,329,349.0
