,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,92.11,100.1,94.02,78.21,110.38,110.7,106.55,70.95,110.72,97.65,100.32,77.86,99.31
Expenses,63.83,73.61,81.63,63.66,87.44,85.08,90.2,67.62,94.79,85.49,87.34,70.71,92.47
Operating Profit,28.28,26.49,12.39,14.55,22.94,25.62,16.35,3.33,15.93,12.16,12.98,7.15,6.84
OPM %,30.7,26.46,13.18,18.6,20.78,23.14,15.34,4.69,14.39,12.45,12.94,9.18,6.89
Other Income,4.05,2.54,2.68,2.74,4.29,3.2,5.16,3.01,3.03,3.68,4.82,3.69,3.95
Interest,0.05,0.04,0.37,0.08,0.07,0.03,0.3,0.02,0.02,0.02,0.02,0.02,0.03
Depreciation,0.89,0.84,0.99,0.92,0.8,0.88,1.19,1.07,1.52,1.31,1.31,1.39,1.55
Profit before tax,31.39,28.15,13.71,16.29,26.36,27.91,20.02,5.25,17.42,14.51,16.47,9.43,9.21
Tax %,24.98,25.44,25.38,25.97,24.7,26.3,26.52,30.29,26.75,26.12,22.95,25.56,25.62
Net Profit,23.55,20.99,10.23,12.06,19.85,20.58,14.71,3.66,12.77,10.71,12.7,7.01,6.85
EPS in Rs,8.06,7.18,3.5,4.13,6.79,7.04,5.03,1.25,4.37,3.66,4.34,2.4,2.34
