,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,82,155,196,273,265,220,381
Cash from Investing Activity,,,,-83,-94,-67,-163,-122,-301,-52
Cash from Financing Activity,,,,-1,-50,-132,-112,-127,116,-359
Net Cash Flow,,,,-1,10,-4,-1,16,35,-30
