,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,957,2307,2307,2325,2336,2460,12125,12319,12319,12497,12623,12671,12807
Reserves,310,-663,-1320,-1879,-2146,-2750,-8915,-10649,-12512,-13784,-15369,-17212,-17484
Borrowings,4380,4930,4993,4955,4935,10102,4956,4913,5629,5085,4872,4508,4207
Other Liabilities,1692,416,636,506,485,1064,586,983,1995,2649,3428,4303,4746
Total Liabilities,7339,6990,6616,5907,5611,10876,8752,7566,7430,6447,5555,4271,4276
Fixed Assets,4135,3799,3543,3402,3261,9924,7945,6795,6466,5515,4556,3220,3087
CWIP,279,216,89,54,46,84,42,36,31,28,0,0,0
Investments,1852,1893,1872,1884,1907,60,140,11,60,63,65,69,71
Other Assets,1073,1081,1112,567,398,809,625,724,873,842,933,982,1118
Total Assets,7339,6990,6616,5907,5611,10876,8752,7566,7430,6447,5555,4271,4276
