,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,34.33,84.29,0.61,-0.00,-0.00,84.29,-0.00,-0.00,-0.00,0.12,-0.00,-0.00,-0.00
Expenses,25.67,58.18,30.83,0.12,0.26,58.18,-0.06,0.02,0.02,0.07,-0.00,-0.00,0.01
Operating Profit,8.66,26.11,-30.22,-0.12,-0.26,26.11,0.06,-0.02,-0.02,0.05,-0.00,-0.00,-0.01
OPM %,25.23,30.98,-4954.1,,,30.98,,,,41.67,,,
Other Income,2.59,-6.7,0.21,-0.00,-0.00,-6.7,-0.00,-0.00,-0.00,-0.0,-0.08,-0.00,-0.00
Interest,2.56,1.82,0.77,-0.00,-0.00,1.82,0.04,-0.00,-0.00,-0.0,-0.00,-0.00,-0.00
Depreciation,0.06,0.08,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Profit before tax,8.63,17.51,-30.81,-0.15,-0.29,17.51,-0.01,-0.05,-0.05,0.02,-0.11,-0.03,-0.04
Tax %,29.08,14.33,20.03,-0.00,-0.00,14.33,-0.00,-0.00,-0.00,-0.0,-0.00,-0.00,-0.00
Net Profit,6.11,15.0,-24.64,-0.15,-0.30,15.0,-0.02,-0.05,-0.06,0.02,-0.12,-0.04,-0.04
EPS in Rs,0.61,1.5,-2.46,-0.02,-0.03,1.5,-0.00,-0.01,-0.01,0.0,-0.01,-0.00,-0.00
