,2011-12-01,2012-12-01,2013-12-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,621,696,772,873,1013,1171,1410,1739,2169,2570,2828,3180,3326
Borrowings,0,0,0,0,0,0,0,0,81,74,56,36,26
Other Liabilities,496,497,550,601,740,771,1013,1143,1198,1282,1118,1226,1306
Total Liabilities,1126,1202,1331,1483,1762,1951,2432,2891,3457,3935,4011,4450,4667
Fixed Assets,74,72,65,85,84,79,84,85,196,217,181,151,137
CWIP,3,0,3,7,2,3,1,8,14,2,2,2,4
Investments,0,0,0,76,79,83,78,0,0,0,0,0,0
Other Assets,1049,1130,1263,1315,1597,1787,2269,2797,3247,3716,3828,4297,4526
Total Assets,1126,1202,1331,1483,1762,1951,2432,2891,3457,3935,4011,4450,4667
