,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.53,45.53,45.53,45.53,45.53,48.24,50.6,55.6
Public,54.47,54.47,54.47,54.47,54.47,51.76,49.41,44.41
No. of Shareholders,2832.0,2835.0,2810.0,2810.0,2737.0,3405.0,3165.0,3268.0
