,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.35,0.35,0.65,0.67,0.79,0.9,1.46,1.86,2.28,2.63,2.65,3.26,3.63
Expenses,0.5,0.62,0.15,0.28,0.42,0.55,0.57,0.69,1.14,1.33,1.4,1.82,1.93
Operating Profit,-0.15,-0.27,0.5,0.39,0.37,0.35,0.89,1.17,1.14,1.3,1.25,1.44,1.7
OPM %,-42.86,-77.14,76.92,58.21,46.84,38.89,60.96,62.9,50.0,49.43,47.17,44.17,46.83
Other Income,0.0,0.0,0.0,0.0,0.08,0.29,0.1,0.01,0.06,0.06,0.06,0.04,0.05
Interest,0.23,0.22,-0.38,0.09,0.08,0.07,0.08,0.12,0.16,0.14,0.11,0.13,0.12
Depreciation,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.14,0.19,0.19,0.16,0.17
Profit before tax,-0.4,-0.51,0.86,0.29,0.36,0.56,0.9,1.03,0.9,1.03,1.01,1.19,1.46
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,5.83,-59.41,25.21,25.34
Net Profit,-0.4,-0.51,0.87,0.28,0.36,0.55,0.9,1.04,0.86,0.97,1.62,0.89,1.1
EPS in Rs,-0.4,-0.51,0.86,0.28,0.34,0.53,0.85,0.98,0.81,0.92,1.19,0.65,0.54
