,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,252,412,-141,502,-91,188,1054,-355,-260,311,8,-37
Cash from Investing Activity,-137,-71,-119,-137,-50,-47,-306,287,-30,12,116,3
Cash from Financing Activity,-202,-296,219,-320,120,-131,-585,-114,290,-324,-102,9
Net Cash Flow,-87,45,-42,45,-20,11,163,-182,0,-1,22,-26
