,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,48,48,51,51,51,51,51,51,51,51,51,51,51
Reserves,829,862,1198,1261,1127,982,1138,1377,1000,1071,1029,1022,1084
Borrowings,594,418,493,280,504,518,100,81,599,316,226,273,86
Other Liabilities,2276,2818,2957,2900,3090,3563,3479,2688,2503,2630,2461,2333,2098
Total Liabilities,3746,4145,4700,4492,4772,5114,4769,4196,4154,4069,3767,3679,3319
Fixed Assets,649,620,639,687,684,656,586,513,538,494,457,421,407
CWIP,18,54,110,70,33,25,18,5,12,22,9,9,10
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,3079,3472,3950,3735,4055,4433,4165,3679,3604,3554,3302,3250,2902
Total Assets,3746,4145,4700,4492,4772,5114,4769,4196,4154,4069,3767,3679,3319
