,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,871.0,1034.0,904.0,638.0,852.0,914.0,662.0,593.0,701.0,777.0,703.0,718.0,698.0
Expenses,828.0,977.0,860.0,637.0,832.0,885.0,821.0,571.0,695.0,731.0,675.0,667.0,637.0
Operating Profit,43.0,57.0,45.0,1.0,20.0,29.0,-159.0,22.0,5.0,46.0,28.0,51.0,61.0
OPM %,5.0,6.0,5.0,0.0,2.0,3.0,-24.0,4.0,1.0,6.0,4.0,7.0,9.0
Other Income,6.0,49.0,7.0,0.0,0.0,1.0,134.0,9.0,22.0,-8.0,-1.0,12.0,9.0
Interest,19.0,15.0,8.0,11.0,14.0,14.0,-1.0,8.0,10.0,12.0,13.0,11.0,7.0
Depreciation,17.0,16.0,16.0,16.0,16.0,16.0,10.0,13.0,14.0,14.0,15.0,13.0,13.0
Profit before tax,13.0,75.0,27.0,-25.0,-10.0,0.0,-35.0,10.0,4.0,12.0,-0.0,39.0,50.0
Tax %,35.0,26.0,40.0,24.0,20.0,124.0,36.0,38.0,35.0,62.0,-12692.0,27.0,26.0
Net Profit,9.0,56.0,16.0,-19.0,-8.0,-0.0,-23.0,6.0,3.0,5.0,-15.0,28.0,37.0
EPS in Rs,0.34,2.18,0.63,-0.75,-0.3,-0.0,-0.88,0.25,0.11,0.19,-0.6,1.1,1.45
