,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,552.0,573.0,602.0,498.0,691.0,677.0,670.0,737.0,834.0,731.0,683.0,702.0,740.0
Expenses,466.0,493.0,523.0,472.0,628.0,636.0,636.0,706.0,751.0,671.0,628.0,642.0,649.0
Operating Profit,87.0,80.0,79.0,26.0,63.0,40.0,35.0,31.0,83.0,60.0,55.0,61.0,91.0
OPM %,16.0,14.0,13.0,5.0,9.0,6.0,5.0,4.0,10.0,8.0,8.0,9.0,12.0
Other Income,1.0,0.0,3.0,3.0,1.0,0.0,2.0,-3.0,1.0,0.0,6.0,3.0,-1.0
Interest,9.0,7.0,6.0,7.0,8.0,8.0,9.0,9.0,9.0,10.0,11.0,12.0,10.0
Depreciation,25.0,26.0,30.0,21.0,22.0,20.0,17.0,22.0,23.0,24.0,23.0,24.0,26.0
Profit before tax,54.0,48.0,46.0,2.0,34.0,12.0,11.0,-3.0,52.0,26.0,27.0,28.0,54.0
Tax %,26.0,24.0,24.0,32.0,26.0,26.0,30.0,24.0,26.0,24.0,16.0,25.0,28.0
Net Profit,40.0,36.0,35.0,1.0,25.0,9.0,8.0,-2.0,38.0,20.0,22.0,21.0,39.0
EPS in Rs,52.04,47.37,45.75,1.45,33.05,11.79,10.47,-2.86,49.91,25.56,29.21,27.36,51.09
