,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-4.84,-6.61,3.52,-1.19,-1.74,0.1
Cash from Investing Activity,-0.09,0.87,-4.28,1.16,0.49,-0.86
Cash from Financing Activity,4.94,7.41,-0.29,0.04,1.24,0.75
Net Cash Flow,0.01,1.67,-1.05,0.0,-0.01,-0.01
