,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-0.6900000000000001,0.72,-1.88
Cash from Investing Activity,,,-0.01,0.0,0.0
Cash from Financing Activity,,,0.41,0.0,-0.24
Net Cash Flow,,,-0.29,0.72,-2.12
