,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,1.66,2.25,3.02,10.91,10.01
Expenses,1.61,2.16,2.88,10.32,8.55
Operating Profit,0.05,0.09,0.14,0.59,1.46
OPM %,3.01,4.0,4.64,5.41,14.59
Other Income,0.01,0.03,0.05,0.01,0.01
Interest,0.0,0.0,0.04,0.06,0.12
Depreciation,0.01,0.02,0.01,0.01,0.01
Profit before tax,0.05,0.1,0.14,0.53,1.34
Tax %,20.0,30.0,28.57,24.53,26.87
Net Profit,0.03,0.08,0.11,0.4,0.99
EPS in Rs,30.0,80.0,110.0,400.0,990.0
