,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,101.14,128.16,159.54,86.65,113.4
Inventory Days,191.4,159.1,104.68,19.33,24.84
Days Payable,289.33,575.58,136.36,76.21,29.27
Cash Conversion Cycle,3.22,-288.32,127.86,29.77,108.97
Working Capital Days,-6.6,-45.42,66.47,10.04,119.6
ROCE %,,60.61,37.5,59.6,88.48
