,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Equity Capital,0.01,0.01,0.01,0.01,0.01
Reserves,0.12,0.19,0.3,0.7000000000000001,1.69
Borrowings,0.0,0.0,0.45,0.51,0.38
Other Liabilities,0.96,1.5,1.54,2.98,1.05
Total Liabilities,1.09,1.7000000000000002,2.3,4.2,3.13
Fixed Assets,0.05,0.04,0.03,0.03,0.02
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,1.04,1.66,2.27,4.17,3.11
Total Assets,1.09,1.7000000000000002,2.3,4.2,3.13
