,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00
Working Capital Days,-7.77,73.00,-10.43,-71.10,162.22,91.25,1095.00,0.00,69.52
ROCE %,,-2.50,-2.79,23.81,,-3.94,-0.19,18.16,-2.98
