,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,54.18,54.18,54.18,55.05,55.65,56.14,56.66,57.07,57.46,57.46,57.46,57.46
FIIs,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,0.48,0.0
Public,44.33,44.33,44.33,43.46,42.86,42.37,41.85,41.44,41.04,41.05,42.05,42.53
No. of Shareholders,6553.0,6402.0,6884.0,6586.0,7083.0,7459.0,7432.0,7415.0,7368.0,7935.0,26541.0,41411.0
