,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,14,14,14,14,14,14,14,14,14,14,14.0
Reserves,283,315,332,350,362,576,785,493,271,453,672,600,704.0
Preference Capital,30,30,0,0,0,0,0,0,0,0,0,0,
Borrowings,48,105,122,148,224,250,234,207,150,148,113,94,77.0
Other Liabilities,89,204,186,251,331,358,360,292,381,330,424,466,592.0
Total Liabilities,430,633,655,762,932,1198,1392,1006,816,944,1223,1175,1386.0
Fixed Assets,47,93,158,165,213,318,298,139,138,122,98,95,89.0
CWIP,4,63,15,36,9,8,7,1,0,0,0,0,0.0
Investments,89,48,47,46,46,284,502,374,168,444,633,523,577.0
Other Assets,291,428,435,515,663,588,585,493,510,378,493,557,720.0
Total Assets,430,633,655,762,932,1198,1392,1006,816,944,1223,1175,1386.0
