,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,321.0,351.0,413.0,450.0,524.0,587.0,593.0,606.0,552.0,513.0,534.0,539.0,628.0
Expenses,295.0,291.0,312.0,325.0,369.0,424.0,439.0,472.0,503.0,473.0,478.0,489.0,589.0
Operating Profit,26.0,60.0,102.0,125.0,155.0,163.0,154.0,134.0,49.0,40.0,56.0,50.0,40.0
OPM %,8.0,17.0,25.0,28.0,30.0,28.0,26.0,22.0,9.0,8.0,10.0,9.0,6.0
Other Income,7.0,5.0,-18.0,2.0,10.0,6.0,6.0,1.0,-26.0,5.0,2.0,5.0,20.0
Interest,10.0,8.0,8.0,9.0,6.0,4.0,10.0,9.0,6.0,6.0,2.0,10.0,16.0
Depreciation,13.0,13.0,13.0,13.0,11.0,10.0,10.0,10.0,10.0,14.0,14.0,20.0,22.0
Profit before tax,10.0,44.0,64.0,106.0,147.0,155.0,140.0,116.0,7.0,25.0,42.0,24.0,21.0
Tax %,7.0,31.0,30.0,25.0,25.0,25.0,26.0,29.0,100.0,27.0,26.0,25.0,27.0
Net Profit,10.0,30.0,44.0,79.0,110.0,116.0,104.0,83.0,0.0,18.0,31.0,18.0,16.0
EPS in Rs,6.7,21.36,33.33,59.39,82.91,87.4,78.24,62.53,0.01,13.58,23.23,14.31,12.21
