,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,13,13,13.0
Reserves,76,108,136,142,153,179,198,237,249,353,677,809,853.0
Preference Capital,9,9,9,9,9,0,0,0,0,0,77,77,
Borrowings,386,589,668,529,562,592,479,505,573,504,538,474,585.0
Other Liabilities,257,81,119,104,92,95,143,360,141,171,327,278,175.0
Total Liabilities,722,781,927,778,811,869,823,1105,966,1032,1554,1575,1625.0
Fixed Assets,370,429,497,442,399,340,293,471,466,417,382,757,800.0
CWIP,30,2,1,10,2,7,24,33,0,0,73,7,18.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,322,350,429,326,410,521,507,601,499,615,1099,811,807.0
Total Assets,722,781,927,778,811,869,823,1105,966,1032,1554,1575,1625.0
