,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,69.0,82.0,89.0,75.0,87.0,87.0,99.0,100.0,103.0,106.0,111.0,121.0,123.0
Expenses,61.0,73.0,76.0,68.0,75.0,76.0,83.0,85.0,88.0,88.0,95.0,103.0,107.0
Operating Profit,8.0,9.0,13.0,7.0,12.0,12.0,15.0,14.0,15.0,18.0,15.0,18.0,16.0
OPM %,11.0,11.0,14.0,9.0,14.0,13.0,15.0,14.0,15.0,17.0,14.0,15.0,13.0
Other Income,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,17.0,7.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
Profit before tax,7.0,10.0,12.0,9.0,12.0,11.0,16.0,14.0,15.0,16.0,19.0,33.0,21.0
Tax %,27.0,26.0,23.0,26.0,25.0,26.0,24.0,26.0,26.0,25.0,26.0,17.0,29.0
Net Profit,5.0,7.0,9.0,6.0,9.0,8.0,12.0,11.0,11.0,12.0,14.0,28.0,15.0
EPS in Rs,7.95,11.26,14.51,9.88,14.06,12.7,19.13,16.53,17.11,19.2,22.3,43.31,23.13
