,2011-03-01,2012-03-01,2013-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,0,-2.11,6.58,7.96,2.19,7.34,5.79
Cash from Investing Activity,0,0,0,-8.53,-11.22,-0.71,0.84,0.16,0.88
Cash from Financing Activity,0,0,0,12.26,5.22,-9.11,-2.92,-8.14,-6.79
Net Cash Flow,0,0,0,1.62,0.58,-1.85,0.12,-0.65,-0.12
