,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,71.0,85.0,95.0,90.0,109.0,114.0,112.0,98.0,95.0,100.0,107.0,104.0,109.0
Expenses,13.0,13.0,14.0,14.0,13.0,16.0,17.0,17.0,16.0,17.0,14.0,22.0,16.0
Operating Profit,58.0,72.0,81.0,77.0,96.0,98.0,95.0,81.0,79.0,83.0,93.0,82.0,92.0
OPM %,81.0,85.0,85.0,85.0,88.0,86.0,85.0,82.0,83.0,83.0,87.0,78.0,85.0
Other Income,9.0,11.0,7.0,12.0,12.0,12.0,16.0,15.0,19.0,17.0,23.0,23.0,24.0
Interest,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
Profit before tax,62.0,78.0,84.0,84.0,103.0,106.0,107.0,91.0,92.0,95.0,110.0,99.0,111.0
Tax %,24.0,23.0,24.0,24.0,24.0,25.0,24.0,25.0,24.0,25.0,25.0,25.0,25.0
Net Profit,47.0,60.0,64.0,64.0,78.0,80.0,81.0,69.0,70.0,71.0,83.0,74.0,83.0
EPS in Rs,0.52,0.67,0.71,0.71,0.87,0.89,0.9,0.76,0.78,0.79,0.93,0.83,0.93
