,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
FIIs,7.32,17.61,31.99,36.81,27.07,17.88,14.12
DIIs,35.9,34.94,31.27,27.91,19.48,21.53,22.61
Public,56.22,47.0,36.33,34.93,53.15,60.32,62.98
Others,0.56,0.45,0.41,0.35,0.29,0.28,0.28
No. of Shareholders,115141.0,71677.0,68682.0,143678.0,1473386.0,1630991.0,1601518.0
