,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,33.6,45.57,42.38,45.25,54.76,54.23,71.85,48.42,70.32,77.96,79.81,62.05,81.98
Expenses,30.2,42.52,39.56,43.66,50.68,49.88,66.46,44.55,63.52,70.66,67.55,54.44,72.37
Operating Profit,3.4,3.05,2.82,1.59,4.08,4.35,5.39,3.87,6.8,7.3,12.26,7.61,9.61
OPM %,10.12,6.69,6.65,3.51,7.45,8.02,7.5,7.99,9.67,9.36,15.36,12.26,11.72
Other Income,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.92,1.19,1.29,0.64,1.05,1.25,1.72,1.91,1.86,1.95,3.55,2.61,2.9
Depreciation,0.49,0.53,0.52,0.51,0.52,0.55,0.58,0.65,0.72,0.74,0.7,0.92,0.94
Profit before tax,0.83,1.33,1.01,0.44,2.51,2.55,3.09,1.31,4.22,4.61,8.01,4.08,5.77
Tax %,0.0,0.0,27.72,27.27,26.69,26.67,25.57,27.48,25.12,25.16,51.44,41.18,31.72
Net Profit,0.83,1.34,0.73,0.33,1.84,1.87,2.3,0.94,3.15,3.46,3.89,2.4,3.94
EPS in Rs,2.08,3.36,1.83,0.83,4.61,4.22,5.19,2.11,7.07,7.66,8.58,5.24,8.57
