,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,66.67,91.42,50.74,24.3,114.97,44.0,151.31,126.96,38.19,76.52,52.46,34.75,76.12
Expenses,67.75,90.06,51.24,24.84,114.53,44.79,148.84,127.69,37.85,75.88,51.24,34.17,75.48
Operating Profit,-1.08,1.36,-0.5,-0.54,0.44,-0.79,2.47,-0.73,0.34,0.64,1.22,0.58,0.64
OPM %,-1.62,1.49,-0.99,-2.22,0.38,-1.8,1.63,-0.57,0.89,0.84,2.33,1.67,0.84
Other Income,0.87,0.97,0.2,1.74,0.46,0.51,0.01,0.15,0.21,0.41,0.07,0.43,0.36
Interest,0.81,1.14,0.71,1.0,0.85,0.86,1.05,1.15,1.39,1.22,1.17,0.9,1.0
Depreciation,0.4,0.4,0.4,0.09,0.08,0.08,0.08,0.06,0.05,0.04,0.04,0.03,0.03
Profit before tax,-1.42,0.79,-1.41,0.11,-0.03,-1.22,1.35,-1.79,-0.89,-0.21,0.08,0.08,-0.03
Tax %,24.65,25.32,-11.35,-345.45,-66.67,27.87,25.19,24.02,25.84,33.33,687.5,-25.0,166.67
Net Profit,-1.06,0.58,-1.56,0.5,-0.05,-0.88,1.01,-1.36,-0.66,-0.15,-0.47,0.1,0.03
EPS in Rs,-1.24,0.68,-1.82,0.58,-0.06,-1.03,1.18,-1.59,-0.77,-0.18,-0.55,0.12,0.04
