,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-21,14,6,-2,49,-17,3,8,0
Cash from Investing Activity,-9,1,-15,7,6,2,-1,1,3
Cash from Financing Activity,26,-21,7,-4,-52,12,-4,4,-11
Net Cash Flow,-4,-7,-1,1,3,-3,-1,13,-8
