,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59
Reserves,-0.84,-2.33,-2.33,-2.26,-1.58,-1.49,-0.08,-0.78,-0.7000000000000001,-0.28,-0.11,-0.02,0.01
Borrowings,0.1,0.13,0.0,0.0,0.0,0.0,1.47,2.15,2.17,1.19,1.29,4.39,6.34
Other Liabilities,0.1,0.04,0.11,0.04,0.2,1.01,2.42,1.76,1.61,3.63,2.18,0.29,0.74
Total Liabilities,1.95,0.43,0.37,0.37,1.21,2.11,6.4,5.72,5.67,7.13,5.95,7.25,9.68
Fixed Assets,0.04,0.03,0.02,0.02,0.01,0.01,0.06,0.04,0.03,0.02,0.01,0.01,0.16
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,1.91,0.4,0.35,0.35,1.2,2.1,6.34,5.68,5.64,7.11,5.94,7.24,9.52
Total Assets,1.95,0.43,0.37,0.37,1.21,2.11,6.4,5.72,5.67,7.13,5.95,7.25,9.68
