,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.87,0.76,0.73,0.7,0.54,0.61,0.67,0.73,0.79,0.81,0.91,0.61,0.54
Expenses,0.66,0.68,0.57,0.53,0.48,0.5,0.44,0.45,0.51,0.37,0.36,0.16,0.17
Operating Profit,0.21,0.08,0.16,0.17,0.06,0.11,0.23,0.28,0.28,0.44,0.55,0.45,0.37
OPM %,24.14,10.53,21.92,24.29,11.11,18.03,34.33,38.36,35.44,54.32,60.44,73.77,68.52
Other Income,0.0,0.0,-0.01,0.0,-0.01,-0.1,0.1,0.0,0.0,-0.01,47.58,0.03,-0.19
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.01,0.0,0.0
Profit before tax,0.16,0.03,0.1,0.13,0.01,-0.03,0.29,0.24,0.24,0.39,48.12,0.48,0.18
Tax %,12.5,0.0,20.0,30.77,0.0,-66.67,24.14,29.17,29.17,23.08,21.36,27.08,50.0
Net Profit,0.15,0.04,0.08,0.09,0.0,-0.05,0.21,0.17,0.17,0.3,37.84,0.35,0.09
EPS in Rs,0.66,0.18,0.35,0.39,0.0,-0.22,0.92,0.75,0.75,1.31,165.86,1.53,0.39
