,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,2,2,2,2,2,2,2,2,2,2
Reserves,-8,-9,-9,-9,-9,-9,-8,-8,-8,-8,-7,31,32
Borrowings,9,8,8,9,8,8,8,8,8,8,7,0,0
Other Liabilities,2,2,2,2,2,2,2,2,1,1,21,13,12
Total Liabilities,5,3,4,4,4,4,4,3,3,3,24,47,46
Fixed Assets,3,3,3,3,3,2,2,2,2,2,2,1,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,3,1,1,1,1,1,2,1,1,2,22,45,46
Total Assets,5,3,4,4,4,4,4,3,3,3,24,47,46
