,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,106.28,133.09,148.81,94.72,129.06,118.7,129.04,108.61,128.17,132.06,117.92,95.85,121.73
Expenses,93.65,107.11,128.53,90.04,122.32,106.91,120.88,101.18,120.24,122.65,115.44,96.15,120.7
Operating Profit,12.63,25.98,20.28,4.68,6.74,11.79,8.16,7.43,7.93,9.41,2.48,-0.3,1.03
OPM %,11.88,19.52,13.63,4.94,5.22,9.93,6.32,6.84,6.19,7.13,2.1,-0.31,0.85
Other Income,0.64,0.78,0.83,0.98,1.07,1.18,3.89,1.27,1.77,1.55,2.52,2.22,1.52
Interest,3.87,3.37,2.72,2.89,2.96,2.64,2.69,2.96,3.0,3.15,3.12,3.02,3.41
Depreciation,1.12,1.01,1.1,0.91,0.95,1.08,1.28,0.91,0.94,1.08,1.43,1.17,1.29
Profit before tax,8.28,22.38,17.29,1.86,3.9,9.25,8.08,4.83,5.76,6.73,0.45,-2.27,-2.15
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,8.27,22.39,17.29,1.86,3.91,9.25,8.08,4.83,5.76,6.73,0.44,-2.28,-2.15
EPS in Rs,4.47,12.1,9.35,1.01,2.11,5.0,4.37,2.61,3.11,3.64,0.24,-1.23,-1.16
