,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88
Reserves,32.87,32.8,32.69,32.46,6.48,4.63,5.44,5.45,5.62,4.69,3.8,2.95,2.52
Borrowings,1.53,0.0,0.0,0.11,0.0,0.0,0.49,0.4,0.31,0.87,1.52,2.37,2.86
Other Liabilities,16.38,16.38,13.36,13.3,13.4,13.13,2.56,2.42,1.52,1.51,1.4,1.45,0.6000000000000001
Total Liabilities,56.66,55.06,51.93,51.75,25.76,23.64,14.37,14.15,13.33,12.95,12.6,12.65,11.86
Fixed Assets,15.18,13.67,13.32,12.92,12.53,12.2,8.51,8.29,8.21,7.95,7.69,7.44,7.32
CWIP,32.41,32.08,32.07,31.41,6.89,1.24,1.0,1.0,1.0,1.0,1.0,3.5700000000000003,3.5700000000000003
Investments,0.93,0.0,4.05,2.05,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,8.14,9.31,2.49,5.37,6.34,10.2,1.56,4.86,4.12,4.0,3.91,1.64,0.97
Total Assets,56.66,55.06,51.93,51.75,25.76,23.64,14.37,14.15,13.33,12.95,12.6,12.65,11.86
