,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,239.29,620.11,309.15,646.23,427.50,8511.14,0.00,222.04,231.06,,,
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,239.29,620.11,309.15,646.23,427.50,8511.14,0.00,222.04,231.06,,,
Working Capital Days,1054.11,1359.92,287.21,660.19,426.67,7631.82,-60.45,-146.00,354.95,,,
ROCE %,1.57,0.05,-0.28,-0.68,-102.42,-16.27,6.81,0.25,-2.38,-10.41,-8.13,-6.79
