,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,24,24,24,24,24,24,24,24,24,24,24,24
Reserves,693,805,1020,1301,1475,1884,2264,2703,3104,3669,4047,4669,4587
Borrowings,938,870,1380,1351,1167,1090,1245,1428,572,369,145,250,87
Other Liabilities,353,310,291,390,315,425,324,481,724,566,533,648,631
Total Liabilities,2009,2010,2715,3066,2981,3422,3858,4636,4423,4628,4748,5591,5328
Fixed Assets,418,443,563,640,765,1013,982,941,979,947,924,899,893
CWIP,8,15,14,114,100,2,2,1,12,9,2,16,31
Investments,7,6,6,7,13,10,9,8,6,19,21,31,878
Other Assets,1575,1546,2131,2306,2103,2397,2864,3687,3425,3653,3801,4645,3526
Total Assets,2009,2010,2715,3066,2981,3422,3858,4636,4423,4628,4748,5591,5328
