,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,47,47,46,46,46,46,46,46,46,46,46,46,47
Reserves,1400,1549,1699,1856,2036,2186,2498,2465,2109,2043,2037,1753,1683
Borrowings,387,434,470,369,1090,1126,1182,1102,927,837,876,866,1005
Other Liabilities,730,779,948,1121,1150,1197,1214,1376,1248,1386,1416,1471,1476
Total Liabilities,2564,2809,3164,3392,4321,4555,4940,4990,4329,4312,4376,4137,4211
Fixed Assets,787,734,751,699,988,1434,1416,1401,1449,1319,1209,1138,1066
CWIP,19,113,34,43,36,37,40,41,40,16,20,37,43
Investments,832,973,1287,1389,2221,2263,2535,2322,1762,1944,2053,1836,1890
Other Assets,926,989,1092,1261,1076,820,948,1226,1078,1032,1094,1126,1213
Total Assets,2564,2809,3164,3392,4321,4555,4940,4990,4329,4312,4376,4137,4211
