,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86
Public,39.14,39.14,39.14,39.14,39.14,39.14,39.15,39.15
No. of Shareholders,879.0,947.0,959.0,990.0,1005.0,1014.0,1033.0,1034.0
