,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,42.29,42.29,34.65,34.65,34.65,34.65,34.65,34.65
Public,57.71,57.71,65.35,65.35,65.35,65.35,65.36,65.35
No. of Shareholders,184.0,177.0,182.0,173.0,173.0,166.0,155.0,189.0
