,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,170,93,-264,562,-32,-332,85,1310,1563,259,550,374
Cash from Investing Activity,-51,-125,-112,-7,-48,-152,-90,-470,-11,-47,39,-59
Cash from Financing Activity,-110,14,425,-463,-69,460,0,-815,-1576,-179,-608,-325
Net Cash Flow,9,-18,48,93,-149,-23,-6,26,-25,33,-18,-10
