,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,33.0,60.0,242.0,33.0,40.0,298.0,528.0,54.0,42.0,64.0,280.0,54.0,113.0
Expenses,29.0,71.0,251.0,29.0,35.0,235.0,652.0,68.0,34.0,70.0,375.0,86.0,109.0
Operating Profit,4.0,-11.0,-8.0,4.0,4.0,64.0,-124.0,-15.0,9.0,-6.0,-95.0,-33.0,4.0
OPM %,11.0,-18.0,-3.0,11.0,11.0,21.0,-23.0,-28.0,21.0,-9.0,-34.0,-60.0,4.0
Other Income,14.0,14.0,31.0,5.0,7.0,3.0,4.0,3.0,2.0,4.0,-95.0,2.0,5.0
Interest,104.0,120.0,110.0,87.0,75.0,118.0,120.0,94.0,96.0,96.0,106.0,115.0,69.0
Depreciation,4.0,7.0,15.0,10.0,8.0,17.0,21.0,14.0,14.0,14.0,25.0,14.0,14.0
Profit before tax,-91.0,-124.0,-102.0,-89.0,-72.0,-69.0,-259.0,-120.0,-99.0,-112.0,-321.0,-161.0,-75.0
Tax %,-2.0,-2.0,-7.0,-0.0,-6.0,0.0,0.0,-0.0,-0.0,-44.0,-30.0,-22.0,0.0
Net Profit,-93.0,-126.0,-110.0,-89.0,-76.0,-69.0,-259.0,-120.0,-99.0,-161.0,-421.0,-195.0,-75.0
EPS in Rs,-2.15,-2.9,-2.52,-2.05,-1.75,-1.58,-5.96,-2.76,-2.29,-3.7,-9.68,-4.49,-1.72
