,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.72,0.72,0.72,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Reserves,0.41,0.54,0.61,1.55,1.8,1.97,2.25,2.52,2.86,3.15,3.45,3.81,3.95
Borrowings,0.0,0.0,0.18,0.15,0.07,0.03,0.02,0.2,0.0,0.38,0.37,0.25,0.25
Other Liabilities,1.02,1.17,1.16,0.53,0.56,0.56,0.59,0.17,0.4,0.4,0.59,0.29,0.37
Total Liabilities,2.15,2.43,2.67,5.23,5.43,5.5600000000000005,5.86,5.89,6.26,6.93,7.41,7.35,7.57
Fixed Assets,1.69,1.7000000000000002,1.91,0.34,0.31,0.27,0.24,0.2,0.16,0.58,0.53,0.5,0.46
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.05,4.28,4.52,4.8100000000000005,4.99,5.36,5.68,5.97,6.23,6.5600000000000005,6.74
Other Assets,0.46,0.73,0.71,0.61,0.6000000000000001,0.48,0.63,0.33,0.42,0.38,0.65,0.29,0.37
Total Assets,2.15,2.43,2.67,5.23,5.43,5.5600000000000005,5.86,5.89,6.26,6.93,7.41,7.35,7.57
