,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.25,58.0,57.86,57.86
FIIs,11.87,10.72,4.33,4.91
DIIs,11.25,12.46,23.23,22.45
Public,18.63,18.82,14.59,14.78
No. of Shareholders,84467.0,109098.0,150578.0,161627.0
