,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,25,44,63,72,71,72,71,68,61,55,56,47,43
Borrowings,4,7,7,15,20,14,17,15,14,18,23,27,31
Other Liabilities,21,29,20,15,24,18,17,27,16,16,16,16,24
Total Liabilities,55,85,96,107,120,110,111,115,96,95,100,96,103
Fixed Assets,9,18,19,18,22,24,26,24,21,19,26,29,29
CWIP,0,0,0,3,0,0,0,0,0,7,0,0,0
Investments,0,0,0,0,1,1,1,0,0,0,0,0,1
Other Assets,46,68,77,86,97,85,84,91,75,68,73,66,73
Total Assets,55,85,96,107,120,110,111,115,96,95,100,96,103
