,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52
Reserves,-1.47,-1.31,-1.2,-1.12,-1.03,-0.98,-0.98,-1.09,-1.09,-1.07,-1.03,-1.0,-1.01
Borrowings,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.19,0.05
Other Liabilities,0.01,0.0,0.16,0.16,0.18,0.05,0.1,0.13,0.12,0.13,0.12,0.1,0.1
Total Liabilities,2.4,2.55,2.48,2.56,2.67,2.59,2.64,2.56,2.55,2.61,2.69,2.81,2.66
Fixed Assets,0.58,0.55,0.67,0.64,0.61,0.58,0.55,0.52,0.49,0.47,0.44,0.41,0.26
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.1,0.1
Other Assets,1.81,1.99,1.8,1.91,2.06,2.01,2.09,2.04,2.06,2.03,2.15,2.3,2.3
Total Assets,2.4,2.55,2.48,2.56,2.67,2.59,2.64,2.56,2.55,2.61,2.69,2.81,2.66
