,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48
Reserves,-4.45,-4.37,-4.26,-4.09,-3.83,-3.54,-3.27,-2.97,-2.67,-2.56,-2.31,-2.03,-1.96
Borrowings,0.26,0.0,0.0,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,2.2,2.61,3.54,2.51,2.28,2.79,2.75,2.15,1.9,1.61,1.28,0.96,2.34
Total Liabilities,2.49,2.72,3.76,3.3,2.93,3.78,3.96,3.66,3.71,3.53,3.45,3.41,4.86
Fixed Assets,1.09,1.03,1.1,1.09,1.03,1.22,1.16,1.12,1.14,1.12,1.07,1.1,1.11
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,1.4,1.69,2.66,2.21,1.9,2.56,2.8,2.54,2.5700000000000003,2.41,2.38,2.31,3.75
Total Assets,2.49,2.72,3.76,3.3,2.93,3.78,3.96,3.66,3.71,3.53,3.45,3.41,4.86
