,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.97,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95
Public,27.03,28.05,28.05,28.05,28.05,28.05,28.05,28.06,28.05
No. of Shareholders,4576.0,4535.0,4395.0,4365.0,4486.0,4461.0,4659.0,4733.0,4861.0
