,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,178.29,251.65,250.84,217.63,349.38,454.91,496.41,770.47,811.27,746.94,723.38,974.9,1113.95
Expenses,179.22,252.3,251.32,218.17,349.41,454.85,496.06,769.35,809.16,745.14,722.2,972.58,1108.88
Operating Profit,-0.93,-0.65,-0.48,-0.54,-0.03,0.06,0.35,1.12,2.11,1.8,1.18,2.32,5.07
OPM %,-0.52,-0.26,-0.19,-0.25,-0.01,0.01,0.07,0.15,0.26,0.24,0.16,0.24,0.46
Other Income,0.34,0.23,0.15,0.21,0.18,0.19,0.49,0.22,0.17,0.18,0.16,0.19,0.2
Interest,0.04,0.06,0.06,0.01,0.06,0.02,0.1,0.06,0.04,0.04,0.04,0.03,0.04
Depreciation,0.06,0.06,0.06,0.06,0.06,0.06,0.37,0.14,0.14,0.14,0.14,0.15,0.16
Profit before tax,-0.69,-0.54,-0.45,-0.4,0.03,0.17,0.37,1.14,2.1,1.8,1.16,2.33,5.07
Tax %,0.0,0.0,142.22,0.0,0.0,0.0,21.62,0.0,11.9,25.0,76.72,25.75,24.85
Net Profit,-0.69,-0.54,0.2,-0.4,0.03,0.17,0.29,1.15,1.85,1.35,0.26,1.74,3.82
EPS in Rs,-0.84,-0.65,0.24,-0.48,0.04,0.21,0.35,1.39,2.24,1.64,0.32,2.11,4.63
