,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,38.77,30.48,31.16,20.37,29.51,29.51,29.51,29.51,29.51
Public,61.23,69.52,68.84,79.63,70.49,70.49,70.49,70.48,70.49
No. of Shareholders,2831.0,2858.0,2857.0,3495.0,3362.0,3337.0,3371.0,3405.0,3550.0
