,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,29.77,31.41,31.3,31.14,31.11
FIIs,16.08,16.23,16.57,16.48,13.59
DIIs,3.88,4.24,3.16,3.2,3.31
Public,50.27,48.13,48.97,49.16,51.99
No. of Shareholders,42252.0,35872.0,58629.0,62751.0,62407.0
