,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.36,2.32,-1.59,-0.61,-0.95,2.95,-0.2,1.95,3.98,-0.64,-2.25,5.46
Cash from Investing Activity,0.28,-2.31,-0.1,-0.75,-5.17,-8.75,-4.33,-11.39,-4.1,-0.99,5.94,0.28
Cash from Financing Activity,0.0,0.0,2.42,1.26,5.54,5.83,4.29,11.72,-2.31,1.79,-3.34,-5.4
Net Cash Flow,-0.08,0.01,0.73,-0.09,-0.5700000000000001,0.03,-0.23,2.28,-2.42,0.16,0.35,0.35
