,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,51,16,8,6,11,14,36,28,41,51,84,197
Inventory Days,,,,6114,704,,,,,,,
Days Payable,,,,128,15,,,,,,,
Cash Conversion Cycle,51,16,8,5992,700,14,36,28,41,51,84,197
Working Capital Days,302,245,293,182,217,655,1789,1985,2515,2502,2537,5515
ROCE %,9,7,14,21,10,1,-3,-1,-5,1,-1,-4
