,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,61.02,61.02,61.02,61.02,61.02,61.02,60.82,61.01,61.01,61.01,61.01,61.01
FIIs,1.7,1.7,1.7,1.7,1.7,1.7,1.69,1.7,1.55,1.28,1.28,1.28
DIIs,10.44,9.08,7.98,7.05,7.05,6.92,6.9,6.92,6.92,6.92,6.29,3.75
Public,26.84,28.2,29.3,30.23,30.23,30.37,30.59,30.37,30.52,30.79,31.41,33.96
No. of Shareholders,2676.0,2966.0,3562.0,3769.0,3678.0,3893.0,3797.0,3624.0,3446.0,3715.0,3727.0,3807.0
