,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.01,61.01,61.01,61.01,61.01,61.02,61.02,61.01,61.01
FIIs,11.64,11.43,3.72,2.58,2.48,1.7,1.7,1.28,1.28
DIIs,8.55,8.42,13.81,13.8,12.14,9.08,6.92,6.92,3.75
Public,18.8,19.15,21.47,22.61,24.37,28.2,30.37,30.79,33.96
No. of Shareholders,2703.0,2531.0,2684.0,2530.0,2475.0,2966.0,3893.0,3715.0,3807.0
